form,rtol,a,omega,phi,N,hopping,hopping back,onsite,next onsite,NNN overtop,NNN star,NNN square
SS-p,1e-11,35.0,22.2,0.4487989505128276,51,(-0.4605630106372435+0.00459993901656619j),(-0.4605630106363085-0.004599938999467118j),(-0.0865751542498217-8.411867730151457e-11j),(0.04363071192677618-1.7202134288281346e-11j),(0.04363071192681198-1.3050519339090577e-11j),(-0.04692213199812205-0.009255494825042749j),(-0.04692213199834599+0.00925549487763433j)
SS-p,1e-11,35.0,22.3,0.4487989505128276,51,(-0.4646240017157363+0.004584354914365096j),(-0.46462400171481727-0.004584354897298637j),(-0.08681622938680203-8.2828535696855e-11j),(0.04374784779090271-1.725757328789015e-11j),(0.04374784779091127-1.2654079978538889e-11j),(-0.04664496950986836-0.009146871759175213j),(-0.04664496951009714+0.00914687181130086j)
SS-p,1e-11,35.0,22.4,0.4487989505128276,51,(-0.4686441098220303+0.0045683726685668835j),(-0.4686441098211436-0.004568372652744762j),(-0.08704337652268145-8.237208137806817e-11j),(0.043858040390160544-1.738060920983558e-11j),(0.043858040390110806-1.3212033932221696e-11j),(-0.046369211749015676-0.009039849431765185j),(-0.046369211749280125+0.009039849483115203j)
SS-p,1e-11,35.0,22.5,0.4487989505128276,51,(-0.4726237856074718+0.0045520103390674915j),(-0.4726237856066292-0.004552010322909389j),(-0.08725692196100855-8.134680429261465e-11j),(0.043961453482409214-1.7496321890196705e-11j),(0.043961453482357936-1.289588487238306e-11j),(-0.04609487740340459-0.008934400611675535j),(-0.04609487740368713+0.008934400662690883j)
SS-p,1e-11,35.0,22.6,0.4487989505128276,51,(-0.47656347602383514+0.004535285455990856j),(-0.4765634760230125-0.004535285439943387j),(-0.08745718630954796-8.0318647566191e-11j),(0.04405824794149961-1.7508935394772744e-11j),(0.04405824794148118-1.3197441630392897e-11j),(-0.04582198383236792-0.008830498559138863j),(-0.04582198383260781+0.008830498609270376j)
SS-p,1e-11,35.0,22.7,0.4487989505128276,51,(-0.48046362431023454+0.004518215025130001j),(-0.4804636243094948-0.0045182150093072415j),(-0.08764448453583817-7.93763457740404e-11j),(0.04414858177148352-1.769475966360152e-11j),(0.044148581771435325-1.339510676218483e-11j),(-0.04555054712211887-0.008728117047418965j),(-0.045550547122399435+0.00872811709663699j)
SS-p,1e-11,35.0,22.8,0.4487989505128276,51,(-0.4843246699134062+0.004500815549566689j),(-0.48432466991264966-0.004500815534213887j),(-0.08781912595550119-7.822559267012252e-11j),(0.044232610124083416-1.7807470469940445e-11j),(0.044232610124069094-1.3657898903463412e-11j),(-0.045280582126504494-0.008627230286663536j),(-0.045280582126720176+0.008627230334697995j)
SS-p,1e-11,35.0,22.9,0.4487989505128276,51,(-0.48814704844584605+0.004483103035192643j),(-0.48814704844510626-0.004483103019911783j),(-0.08798141430012585-7.746001062791663e-11j),(0.044310485312905074-1.789767949409987e-11j),(0.044310485312926376-1.370944804818441e-11j),(-0.04501210252598749-0.008527812980078084j),(-0.045012102526157574+0.008527813027582543j)
SS-p,1e-11,35.0,23.0,0.4487989505128276,51,(-0.49193119165682037+0.004465093002507969j),(-0.4919311916560982-0.004465092987235325j),(-0.08813164772147901-7.66334426471893e-11j),(0.04438235683070821-1.797894229325657e-11j),(0.044382356830715786-1.3534106453138702e-11j),(-0.044745120884503053-0.008429840288730232j),(-0.0447451208846935+0.008429840335857884j)
SS-p,1e-11,35.0,23.1,0.4487989505128276,51,(-0.49567752740068516+0.004446800496638786j),(-0.49567752740001225-0.004446800481453184j),(-0.08827011884868302-7.628368769996285e-11j),(0.044448371374494436-1.8040750693643515e-11j),(0.04444837137451587-1.3720762795452303e-11j),(-0.04447964868646462-0.00833328781674076j),(-0.04447964868664156+0.008333287863629895j)
SS-p,1e-11,35.0,23.2,0.4487989505128276,51,(-0.49938647957972426+0.004428240106511466j),(-0.4993864795790367-0.004428240091513602j),(-0.08839711482644669-7.49759768159386e-11j),(0.04450867286389588-1.8085609642608685e-11j),(0.04450867286391429-1.3907933183412333e-11j),(-0.04421569639084955-0.00823813163547021j),(-0.044215696391000286+0.008238131681115712j)
SS-p,1e-11,35.0,23.3,0.4487989505128276,51,(-0.5030584681419966+0.004409425968986913j),(-0.5030584681413974-0.0044094259543847325j),(-0.08851291735659028-7.444361099784302e-11j),(0.044563402472854854-1.8296806738473275e-11j),(0.04456340247287685-1.397547092229356e-11j),(-0.043953273464332046-0.008144348232093805j),(-0.04395327346451007+0.008144348277128774j)
SS-p,1e-11,35.0,23.4,0.4487989505128276,51,(-0.506693909061122+0.004390371777869245j),(-0.5066939090604863-0.004390371763366319j),(-0.08861780276098219-7.41109326685141e-11j),(0.0446126986511317-1.824311180253493e-11j),(0.04461269865115093-1.3875417226469956e-11j),(-0.04369238843268543-0.008051914522981794j),(-0.043692388432853474+0.008051914568129013j)
SS-p,1e-11,35.0,23.5,0.4487989505128276,51,(-0.5102932142943037+0.004371090805199179j),(-0.5102932142936907-0.004371090790749044j),(-0.08871204201939903-7.342251112651965e-11j),(0.04465669715067336-1.8048166010053737e-11j),(0.0446566971506627-1.3795206526835026e-11j),(-0.04343304892348198-0.007960807845254745j),(-0.04343304892367185+0.007960807890312158j)
SS-p,1e-11,35.0,23.6,0.4487989505128276,51,(-0.5138567917869883+0.004351595903247518j),(-0.513856791786421-0.00435159588877862j),(-0.08879590084398192-7.282590502866171e-11j),(0.044695531062668784-1.8138870435197164e-11j),(0.044695531062685936-1.4078470160483822e-11j),(-0.04317526169199266-0.00787100597835718j),(-0.043175261692148956+0.00787100602272426j)
SS-p,1e-11,35.0,23.7,0.4487989505128276,51,(-0.5173850454590234+0.00433189951559762j),(-0.5173850454584122-0.004331899501203468j),(-0.08886963971980649-7.20343576454674e-11j),(0.04472933084180524-1.8180647556357564e-11j),(0.044729330841810494-1.3919899631405203e-11j),(-0.04291903266950613-0.0077824870712960865j),(-0.042919032669658436+0.007782487115258066j)
SS-p,1e-11,35.0,23.8,0.4487989505128276,51,(-0.5208783751842458+0.004312013689695693j),(-0.5208783751836807-0.004312013675629778j),(-0.08893351397901622-7.133033053108306e-11j),(0.04475822433641351-1.821771545877951e-11j),(0.044758224336467596-1.3979805345685544e-11j),(-0.04266436700075242-0.00769522968849891j),(-0.04266436700084736+0.007695229731805616j)
SS-p,1e-11,35.0,23.9,0.4487989505128276,51,(-0.5243371767944662+0.004291950090254987j),(-0.5243371767939206-0.004291950076101336j),(-0.08898777385265516-7.093785281409026e-11j),(0.04478233682559466-1.835472081591395e-11j),(0.04478233682562386-1.4243898762804243e-11j),(-0.04241126907189738-0.0076092127891192445j),(-0.04241126907201029+0.0076092128318939155j)
SS-p,1e-11,35.0,24.0,0.4487989505128276,51,(-0.5277618420846814+0.004271720001437884j),(-0.5277618420841855-0.004271719987489875j),(-0.08903266454259387-7.015842073965217e-11j),(0.04480179105044683-1.8398933478598887e-11j),(0.044801791050446724-1.4468570554516626e-11j),(-0.04215974254627589-0.0075244156988574906j),(-0.042159742546432885+0.00752441574074829j)
SS-p,1e-11,35.0,24.1,0.4487989505128276,51,(-0.531152758783604+0.004251334345314439j),(-0.531152758783106-0.004251334331458856j),(-0.08906842628356723-6.969186339134126e-11j),(0.04481670724677908-1.8530881717627382e-11j),(0.04481670724678905-1.4224038815491499e-11j),(-0.041909790397907404-0.0074408181473225275j),(-0.04190979039805837+0.007440818189057426j)
SS-p,1e-11,35.0,24.2,0.4487989505128276,51,(-0.534510310582465+0.0042308036881713584j),(-0.5345103105820044-0.004230803674572681j),(-0.08909529440910967-6.905905708398663e-11j),(0.04482720318122808-1.866369072200487e-11j),(0.044827203181171185-1.411381369264289e-11j),(-0.041661414940622005-0.007358400218857043j),(-0.04166141494084695+0.0073584002600665804j)
SS-p,1e-11,35.0,24.3,0.4487989505128276,51,(-0.5378348771462104+0.0042101382431196654j),(-0.5378348771457399-0.004210138229103877j),(-0.08911349942320707-6.840136096419869e-11j),(0.04483339418500617-1.8769391186601184e-11j),(0.044833394184966215-1.4271063337425571e-11j),(-0.04141461785972374-0.0072771423569057j),(-0.041414617859928324+0.007277142397407475j)
SS-p,1e-11,35.0,24.4,0.4487989505128276,51,(-0.5411268340835644+0.004189347892327111j),(-0.5411268340831562-0.004189347878369221j),(-0.0891232670682704-6.829098397886924e-11j),(0.04483539319238391-1.8936211417725736e-11j),(0.044835393192322034-1.465798240877127e-11j),(-0.04116940023352102-0.007197025373302742j),(-0.0411694002337474+0.007197025413311431j)
SS-p,1e-11,35.0,24.5,0.4487989505128276,51,(-0.5443865529905791+0.004168442188604071j),(-0.5443865529901792-0.004168442174814713j),(-0.08912481839260897-6.70667896218724e-11j),(0.04483331077136765-1.8863948768893965e-11j),(0.04483331077133482-1.506080795207669e-11j),(-0.04092576257174178-0.007118030418556126j),(-0.04092576257192225+0.007118030457078478j)
SS-p,1e-11,35.0,24.6,0.4487989505128276,51,(-0.5476144014472832+0.00414743036173687j),(-0.5476144014468604-0.004147430348036274j),(-0.0891183698215352-6.726395829215193e-11j),(0.04482725516581224-1.897114211040665e-11j),(0.04482725516579976-1.4828945737388367e-11j),(-0.04068370483060796-0.007040138998089047j),(-0.040683704830758755+0.007040139037152355j)
SS-p,1e-11,35.0,24.7,0.4487989505128276,51,(-0.5508107430510835+0.004126321331858973j),(-0.5508107430507034-0.00412632131855889j),(-0.08910413323769059-6.65863961191171e-11j),(0.0448173323223274-1.9130348769842133e-11j),(0.04481733232224385-1.503907336720515e-11j),(-0.04044322645309335-0.0069633329594072126j),(-0.04044322645331745+0.006963332997442152j)
SS-p,1e-11,35.0,24.8,0.4487989505128276,51,(-0.5539759373829957+0.004105123718849635j),(-0.5539759373826307-0.004105123705680558j),(-0.08908231603261976-6.587485418263483e-11j),(0.0448036459397799-1.9186748026393282e-11j),(0.044803645939752466-1.5075976671471887e-11j),(-0.040204326372016694-0.006887594457615021j),(-0.04020432637220507+0.006887594494956966j)
SS-p,1e-11,35.0,24.9,0.4487989505128276,51,(-0.5571103400699988+0.004083845852966728j),(-0.5571103400696171-0.0040838458396526j),(-0.08905312119319286-6.549040476588885e-11j),(0.04478629749728279-1.937004814323966e-11j),(0.044786297497267834-1.5287137430643402e-11j),(-0.03996700304657212-0.006812905998650644j),(-0.039967003046726256+0.0068129060353444345j)
SS-p,1e-11,35.0,25.0,0.4487989505128276,51,(-0.5602143027856314+0.004062495770993546j),(-0.5602143027852753-0.00406249575775347j),(-0.08901674736974431-6.479623088084807e-11j),(0.04476538628749917-1.9411564994473176e-11j),(0.0447653862874971-1.5071160921914477e-11j),(-0.03973125449251965-0.006739250375528066j),(-0.039731254492681466+0.00673925041180681j)
SS-p,1e-11,35.0,25.1,0.4487989505128276,51,(-0.5632881732867735+0.004041081232992183j),(-0.5632881732864022-0.004041081220321763j),(-0.0889733889511566-6.462781698690634e-11j),(0.04474100946264434-1.9474491157185283e-11j),(0.044741009462632375-1.484677006287674e-11j),(-0.039497078287237704-0.006666610724132601j),(-0.039497078287362035+0.006666610760538228j)
SS-p,1e-11,35.0,25.2,0.4487989505128276,51,(-0.566332295382781+0.004019609736683694j),(-0.5663322953824594-0.004019609724095596j),(-0.08892323613028376-6.450998069063019e-11j),(0.0447132620674919-1.9574124659830584e-11j),(0.0447132620674685-1.515765232708687e-11j),(-0.039264471593362285-0.006594970475530723j),(-0.03926447159351908+0.006594970511507247j)
SS-p,1e-11,35.0,25.3,0.4487989505128276,51,(-0.5693470090158662+0.003998088515459575j),(-0.5693470090154923-0.003998088502720432j),(-0.0888664749791063-6.36850988611215e-11j),(0.04468223707047708-1.960445553503022e-11j),(0.044682237070511936-1.5345525204488036e-11j),(-0.0390334311903-0.006524313367041004j),(-0.03903343119036464+0.006524313402035686j)
SS-p,1e-11,35.0,25.4,0.4487989505128276,51,(-0.572332650277017+0.003976524537200321j),(-0.572332650276669-0.00397652452441849j),(-0.08880328752129918-6.346406733470644e-11j),(0.0446480254089876-1.9646627320920984e-11j),(0.044648025408975625-1.5307046994262383e-11j),(-0.03880395348105088-0.006454623419363039j),(-0.03880395348115715+0.0064546234542911755j)
SS-p,1e-11,35.0,25.5,0.4487989505128276,51,(-0.5752895513820999+0.003954924537393656j),(-0.5752895513817823-0.003954924524919801j),(-0.08873385179442131-6.267958374550631e-11j),(0.04461071601441813-1.952000982697003e-11j),(0.044610716014432554-1.5093752291425644e-11j),(-0.0385760345218738-0.006385884948132994j),(-0.03857603452197942+0.006385884982639303j)
SS-p,1e-11,35.0,25.6,0.4487989505128276,51,(-0.5782180407388589+0.003933295006123383j),(-0.5782180407385591-0.003933294993797298j),(-0.08865834193700854-6.265784419090537e-11j),(0.0445703958672069-1.9647800310527558e-11j),(0.044570395867216506-1.568548945137081e-11j),(-0.03834967001373704-0.006318082563415229j),(-0.03834967001383662+0.006318082597224552j)
SS-p,1e-11,35.0,25.7,0.4487989505128276,51,(-0.5811184429801284+0.003911642197928777j),(-0.5811184429798266-0.0039116421856633665j),(-0.08857692824763391-6.225929494174665e-11j),(0.04452715000628077-1.966062885381078e-11j),(0.044527150006255456-1.529970541144061e-11j),(-0.038124855359766924-0.006251201132214217j),(-0.03812485535990724+0.006251201166132125j)
SS-p,1e-11,35.0,25.8,0.4487989505128276,51,(-0.5839910789585262+0.0038899721429729306j),(-0.5839910789582117-0.0038899721308572888j),(-0.0884897772505837-6.196456542317819e-11j),(0.04448106158382825-1.9717008194532623e-11j),(0.04448106158383283-1.564855116188895e-11j),(-0.03790158565206071-0.006185225813582402j),(-0.037901585652167946+0.00618522584681524j)
SS-p,1e-11,35.0,25.9,0.4487989505128276,51,(-0.5868362657887961+0.0038682906543607842j),(-0.5868362657885343-0.0038682906422358165j),(-0.08839705178010682-6.134050212214248e-11j),(0.04443221189327175-1.9785529982028682e-11j),(0.04443221189331651-1.5589462895348277e-11j),(-0.03767985569703846-0.006120142033961239j),(-0.03767985569710795+0.006120142066600127j)
SS-p,1e-11,35.0,26.0,0.4487989505128276,51,(-0.5896543168775549+0.003846603328698961j),(-0.5896543168772705-0.0038466033166486557j),(-0.08829891102424424-6.080767139815535e-11j),(0.044380680400700014-2.044299302475431e-11j),(0.044380680400670496-1.6287739515500027e-11j),(-0.03745966003685239-0.006055935475884341j),(-0.03745966003698384+0.006055935506428639j)
SS-p,1e-11,35.0,26.1,0.4487989505128276,51,(-0.5924455419670572+0.003824915555100006j),(-0.5924455419667831-0.003824915543114482j),(-0.08819551063281056-6.02860053544596e-11j),(0.04432654480295873-2.0440779217113585e-11j),(0.04432654480296352-1.6126550690480763e-11j),(-0.03724099292653435-0.005992592074393607j),(-0.037240992926628816+0.00599259210463262j)
SS-p,1e-11,35.0,26.2,0.4487989505128276,51,(-0.5952102471299123+0.0038032325244542475j),(-0.5952102471296454-0.00380323251286685j),(-0.08808700274466394-6.008136349544557e-11j),(0.044269881024581716-2.0541399454343143e-11j),(0.04426988102459708-1.6314819283664314e-11j),(-0.03702384840468352-0.005930098032520079j),(-0.03702384840475222+0.005930098062219051j)
SS-p,1e-11,35.0,26.3,0.4487989505128276,51,(-0.5979487348303043+0.0037815592317682056j),(-0.597948734830102-0.0037815592201238535j),(-0.08797353607615649-5.991675211536318e-11j),(0.04421076327746117-2.050628468459276e-11j),(0.044210763277454185-1.635258030349413e-11j),(-0.036808220268842964-0.0058684397929274525j),(-0.03680822026894504+0.005868439822588216j)
SS-p,1e-11,35.0,26.4,0.4487989505128276,51,(-0.6006613039308668+0.0037599004847835293j),(-0.6006613039306545-0.0037599004732013497j),(-0.08785525597152505-5.962758065081175e-11j),(0.04414926407908447-2.0568969681023975e-11j),(0.044149264079071805-1.6557295399272315e-11j),(-0.03659410210981566-0.005807604038658308j),(-0.03659410210989901+0.005807604067760741j)
SS-p,1e-11,35.0,26.5,0.4487989505128276,51,(-0.6033482497621647+0.003738260902626689j),(-0.6033482497619305-0.003738260891134937j),(-0.0877323044928369-5.957413035106995e-11j),(0.04408545430173119-2.0611126505174675e-11j),(0.04408545430173637-1.6389111103630675e-11j),(-0.03638148730033247-0.005747577693263334j),(-0.03638148730041148+0.005747577722545529j)
SS-p,1e-11,35.0,26.6,0.4487989505128276,51,(-0.6060098641109816+0.003716644931901547j),(-0.6060098641107867-0.003716644920622403j),(-0.08760482046632173-5.920044315876893e-11j),(0.04401940319246814-2.0868529163692586e-11j),(0.044019403192456466-1.6804461461589597e-11j),(-0.03617036902532128-0.005688347938782716j),(-0.03617036902543183+0.00568834796688251j)
SS-p,1e-11,35.0,26.7,0.4487989505128276,51,(-0.6086464352621614+0.00369505684639293j),(-0.6086464352619264-0.0036950568351159507j),(-0.08747293953979035-5.877971026579942e-11j),(0.043951178414711856-2.0977616513558617e-11j),(0.04395117841472809-1.650662949568602e-11j),(-0.03596074027838352-0.005629902142302554j),(-0.035960740278437195+0.005629902170221206j)
SS-p,1e-11,35.0,26.8,0.4487989505128276,51,(-0.611258248058404+0.0036735007511105033j),(-0.6112582480581976-0.003673500739946267j),(-0.08733679426883209-5.854854101539075e-11j),(0.04388084606822033-2.1088937407104624e-11j),(0.04388084606819496-1.6841407732880176e-11j),(-0.035752593891046784-0.005572227926720023j),(-0.035752593891168145+0.005572227953901797j)
SS-p,1e-11,35.0,26.9,0.4487989505128276,51,(-0.6138455839127325+0.003651980587314252j),(-0.6138455839125349-0.0036519805758890578j),(-0.08719651415997225-5.796063629048831e-11j),(0.04380847073262557-2.1085869546212928e-11j),(0.04380847073265899-1.6733130711857066e-11j),(-0.03554592252511832-0.005515313124229744j),(-0.03554592252516899+0.005515313150911225j)
SS-p,1e-11,35.0,27.0,0.4487989505128276,51,(-0.6164087208305016+0.003630500142381088j),(-0.6164087208302733-0.0036305001307925244j),(-0.08705222573381445-5.818152903902529e-11j),(0.043734115485524076-2.119525839419938e-11j),(0.043734115485512176-1.6621804030020605e-11j),(-0.03534071870257672-0.0054591457941100905j),(-0.03534071870269343+0.00545914582119425j)
SS-p,1e-11,35.0,27.1,0.4487989505128276,51,(-0.6189479334558775+0.0036090630497976894j),(-0.6189479334556671-0.00360906303840286j),(-0.08690405259225668-5.811091885465913e-11j),(0.04365784194753816-2.1179156462067412e-11j),(0.04365784194753547-1.6660984923132888e-11j),(-0.03513697479063521-0.005403714198788044j),(-0.03513697479072626+0.00540371422581562j)
SS-p,1e-11,35.0,27.2,0.4487989505128276,51,(-0.6214634931117149+0.003587672797600472j),(-0.6214634931114982-0.003587672786392049j),(-0.08675211547785439-5.7826597676946534e-11j),(0.04357971030020614-2.137665738499339e-11j),(0.043579710300167065-1.6915767719452084e-11j),(-0.03493468303181964-0.005349006831709852j),(-0.03493468303194425+0.0053490068578729184j)
SS-p,1e-11,35.0,27.3,0.4487989505128276,51,(-0.6239556678285876+0.0035663327262265287j),(-0.6239556678284224-0.003566332714895759j),(-0.08659653232273865-5.7148626109171374e-11j),(0.043499779323808274-2.1340224549440548e-11j),(0.043499779323780186-1.7090133426400024e-11j),(-0.03473383553830229-0.005295012346051113j),(-0.034733835538425205+0.005295012371333932j)
