Hamiltonian,method,rtol,atol,a,b,c,omega,phi,localisation
OSC,BDF,0.001,1e-06,15,na,na,5.869565217391305,0.0,0.9568285652230472
OSC,BDF,0.001,1e-06,15,na,na,5.971014492753622,0.0,0.9885225255491426
OSC,BDF,0.001,1e-06,15,na,na,6.072463768115942,0.0,0.9780975077362716
OSC,BDF,0.001,1e-06,15,na,na,6.173913043478263,0.0,1.0511250981415596
OSC,BDF,0.001,1e-06,15,na,na,6.27536231884058,0.0,1.0588748371316912
OSC,BDF,0.001,1e-06,15,na,na,6.376811594202898,0.0,1.0765410863313054
OSC,BDF,0.001,1e-06,15,na,na,6.478260869565218,0.0,1.0606771034132365
OSC,BDF,0.001,1e-06,15,na,na,6.579710144927537,0.0,0.9995379127741658
OSC,BDF,0.001,1e-06,15,na,na,6.681159420289855,0.0,1.0192222277666438
OSC,BDF,0.001,1e-06,15,na,na,6.782608695652174,0.0,0.9750208188890668
OSC,BDF,0.001,1e-06,15,na,na,6.884057971014492,0.0,0.944702081029953
OSC,BDF,0.001,1e-06,15,na,na,6.985507246376812,0.0,0.9561527135508244
OSC,BDF,0.001,1e-06,15,na,na,7.086956521739131,0.0,0.9329217670396744
OSC,BDF,0.001,1e-06,15,na,na,7.1884057971014474,0.0,0.8854875193358575
OSC,BDF,0.001,1e-06,15,na,na,7.289855072463768,0.0,0.8683566125807094
OSC,BDF,0.001,1e-06,15,na,na,7.391304347826088,0.0,0.8192904416585026
OSC,BDF,0.001,1e-06,15,na,na,7.492753623188406,0.0,0.7878713398582281
OSC,BDF,0.001,1e-06,15,na,na,7.594202898550725,0.0,0.7607327785098914
OSC,BDF,0.001,1e-06,15,na,na,7.695652173913044,0.0,0.7091652382383495
OSC,BDF,0.001,1e-06,15,na,na,7.797101449275362,0.0,0.6659602778291996
OSC,BDF,0.001,1e-06,15,na,na,7.898550724637682,0.0,0.6395507100991195
OSC,BDF,0.001,1e-06,15,na,na,8.0,0.0,0.5882569713293391
OSC,BDF,0.001,1e-06,15,na,na,8.0,0.0,0.5882569713293391
OSC,BDF,0.001,1e-06,15,na,na,8.244897959183673,0.0,0.5246222227764726
OSC,BDF,0.001,1e-06,15,na,na,8.489795918367347,0.0,0.4404724026569212
OSC,BDF,0.001,1e-06,15,na,na,8.734693877551019,0.0,0.3834672333810949
OSC,BDF,0.001,1e-06,15,na,na,8.979591836734693,0.0,0.3270984073601752
OSC,BDF,0.001,1e-06,15,na,na,9.224489795918366,0.0,0.2854605484126729
OSC,BDF,0.001,1e-06,15,na,na,9.469387755102039,0.0,0.2692754380813089
OSC,BDF,0.001,1e-06,15,na,na,9.714285714285714,0.0,0.24062524682307765
OSC,BDF,0.001,1e-06,15,na,na,9.959183673469388,0.0,0.21836118905420385
OSC,BDF,0.001,1e-06,15,na,na,10.20408163265306,0.0,0.20454415590048508
OSC,BDF,0.001,1e-06,15,na,na,10.448979591836736,0.0,0.18731774608103752
OSC,BDF,0.001,1e-06,15,na,na,10.693877551020408,0.0,0.17898663094659295
OSC,BDF,0.001,1e-06,15,na,na,10.93877551020408,0.0,0.1688900070204425
OSC,BDF,0.001,1e-06,15,na,na,11.183673469387756,0.0,0.16075178041145655
OSC,BDF,0.001,1e-06,15,na,na,11.428571428571427,0.0,0.15412099673258944
OSC,BDF,0.001,1e-06,15,na,na,11.6734693877551,0.0,0.150787871374526
OSC,BDF,0.001,1e-06,15,na,na,11.918367346938775,0.0,0.1482502032475019
OSC,BDF,0.001,1e-06,15,na,na,12.16326530612245,0.0,0.14655265345018065
OSC,BDF,0.001,1e-06,15,na,na,12.408163265306122,0.0,0.1449196815911266
OSC,BDF,0.001,1e-06,15,na,na,12.653061224489793,0.0,0.14420593317440508
OSC,BDF,0.001,1e-06,15,na,na,12.89795918367347,0.0,0.14437770021113214
OSC,BDF,0.001,1e-06,15,na,na,13.142857142857142,0.0,0.14717285267385616
OSC,BDF,0.001,1e-06,15,na,na,13.387755102040815,0.0,0.14776133577249334
OSC,BDF,0.001,1e-06,15,na,na,13.63265306122449,0.0,0.14811430329698394
OSC,BDF,0.001,1e-06,15,na,na,13.877551020408163,0.0,0.14929228875073255
OSC,BDF,0.001,1e-06,15,na,na,14.122448979591837,0.0,0.14816274706423704
OSC,BDF,0.001,1e-06,15,na,na,14.36734693877551,0.0,0.1508115660288241
OSC,BDF,0.001,1e-06,15,na,na,14.612244897959185,0.0,0.15358663953305998
OSC,BDF,0.001,1e-06,15,na,na,14.857142857142858,0.0,0.1540750393825064
OSC,BDF,0.001,1e-06,15,na,na,15.10204081632653,0.0,0.15588638340796154
OSC,BDF,0.001,1e-06,15,na,na,15.346938775510207,0.0,0.1572992432323664
OSC,BDF,0.001,1e-06,15,na,na,15.591836734693878,0.0,0.15899350437952492
OSC,BDF,0.001,1e-06,15,na,na,15.83673469387755,0.0,0.16125349260876534
OSC,BDF,0.001,1e-06,15,na,na,16.081632653061224,0.0,0.16017076854286072
OSC,BDF,0.001,1e-06,15,na,na,16.3265306122449,0.0,0.16113398092228493
OSC,BDF,0.001,1e-06,15,na,na,16.57142857142857,0.0,0.1621397948951354
OSC,BDF,0.001,1e-06,15,na,na,16.816326530612244,0.0,0.16280292350951794
OSC,BDF,0.001,1e-06,15,na,na,17.061224489795922,0.0,0.1653496974935127
OSC,BDF,0.001,1e-06,15,na,na,17.306122448979593,0.0,0.16620488212231244
OSC,BDF,0.001,1e-06,15,na,na,17.551020408163268,0.0,0.16638503763722684
OSC,BDF,0.001,1e-06,15,na,na,17.795918367346946,0.0,0.16655724105070846
OSC,BDF,0.001,1e-06,15,na,na,18.04081632653061,0.0,0.16908017537003125
OSC,BDF,0.001,1e-06,15,na,na,18.285714285714285,0.0,0.1689824563098522
OSC,BDF,0.001,1e-06,15,na,na,18.530612244897963,0.0,0.1696084674554348
OSC,BDF,0.001,1e-06,15,na,na,18.77551020408164,0.0,0.1719158956541813
OSC,BDF,0.001,1e-06,15,na,na,19.020408163265305,0.0,0.17182021860009394
OSC,BDF,0.001,1e-06,15,na,na,19.26530612244898,0.0,0.17099057899668335
OSC,BDF,0.001,1e-06,15,na,na,19.510204081632647,0.0,0.1732058200437604
OSC,BDF,0.001,1e-06,15,na,na,19.755102040816325,0.0,0.17380161238079886
OSC,BDF,0.001,1e-06,15,na,na,20.0,0.0,0.1791249464074491
OSC+1.2a,BDF,0.001,1e-06,15,na,na,8.0,0.0,0.9679739525731764
OSC+1.2a,BDF,0.001,1e-06,15,na,na,8.244897959183673,0.0,0.7988204536672217
OSC+1.2a,BDF,0.001,1e-06,15,na,na,8.489795918367347,0.0,0.6224287704259531
OSC+1.2a,BDF,0.001,1e-06,15,na,na,8.734693877551019,0.0,0.5401034790573511
OSC+1.2a,BDF,0.001,1e-06,15,na,na,8.979591836734693,0.0,0.5635709609454471
OSC+1.2a,BDF,0.001,1e-06,15,na,na,9.224489795918366,0.0,0.5552463983707553
OSC+1.2a,BDF,0.001,1e-06,15,na,na,9.469387755102039,0.0,0.6268277709097511
OSC+1.2a,BDF,0.001,1e-06,15,na,na,9.714285714285714,0.0,0.6982163351253642
OSC+1.2a,BDF,0.001,1e-06,15,na,na,9.959183673469388,0.0,0.8780609935009869
OSC+1.2a,BDF,0.001,1e-06,15,na,na,10.20408163265306,0.0,1.0124202745688746
OSC+1.2a,BDF,0.001,1e-06,15,na,na,10.448979591836736,0.0,1.126006690281238
OSC+1.2a,BDF,0.001,1e-06,15,na,na,10.693877551020408,0.0,1.0503746933077096
OSC+1.2a,BDF,0.001,1e-06,15,na,na,10.93877551020408,0.0,1.1176264008406838
OSC+1.2a,BDF,0.001,1e-06,15,na,na,11.183673469387756,0.0,1.0823497480482762
OSC+1.2a,BDF,0.001,1e-06,15,na,na,11.428571428571427,0.0,1.0812513030682207
OSC+1.2a,BDF,0.001,1e-06,15,na,na,11.6734693877551,0.0,1.1039097066413572
OSC+1.2a,BDF,0.001,1e-06,15,na,na,11.918367346938775,0.0,1.0024547679016238
OSC+1.2a,BDF,0.001,1e-06,15,na,na,12.16326530612245,0.0,1.056404978707389
OSC+1.2a,BDF,0.001,1e-06,15,na,na,12.408163265306122,0.0,1.0609037816771263
OSC+1.2a,BDF,0.001,1e-06,15,na,na,12.653061224489793,0.0,1.0473607947105128
OSC+1.2a,BDF,0.001,1e-06,15,na,na,12.89795918367347,0.0,1.0802714577402464
OSC+1.2a,BDF,0.001,1e-06,15,na,na,13.142857142857142,0.0,1.07998775131431
OSC+1.2a,BDF,0.001,1e-06,15,na,na,13.387755102040815,0.0,1.0749596355970246
OSC+1.2a,BDF,0.001,1e-06,15,na,na,13.63265306122449,0.0,1.0798612100661753
OSC+1.2a,BDF,0.001,1e-06,15,na,na,13.877551020408163,0.0,1.080434751020959
OSC+1.2a,BDF,0.001,1e-06,15,na,na,14.122448979591837,0.0,1.1045982958152858
OSC+1.2a,BDF,0.001,1e-06,15,na,na,14.36734693877551,0.0,1.1106494106849998
OSC+1.2a,BDF,0.001,1e-06,15,na,na,14.612244897959185,0.0,1.115860818080343
OSC+1.2a,BDF,0.001,1e-06,15,na,na,14.857142857142858,0.0,1.0085205897397522
OSC+1.2a,BDF,0.001,1e-06,15,na,na,15.10204081632653,0.0,1.0562912409056324
OSC+1.2a,BDF,0.001,1e-06,15,na,na,15.346938775510207,0.0,0.9055582847146522
OSC+1.2a,BDF,0.001,1e-06,15,na,na,15.591836734693878,0.0,1.005398539137414
OSC+1.2a,BDF,0.001,1e-06,15,na,na,15.83673469387755,0.0,1.0183012927984685
OSC+1.2a,BDF,0.001,1e-06,15,na,na,16.081632653061224,0.0,0.8832257335491742
OSC+1.2a,BDF,0.001,1e-06,15,na,na,16.3265306122449,0.0,0.7704196227151779
OSC+1.2a,BDF,0.001,1e-06,15,na,na,16.57142857142857,0.0,0.6487566701816663
OSC+1.2a,BDF,0.001,1e-06,15,na,na,16.816326530612244,0.0,0.5591745762085911
OSC+1.2a,BDF,0.001,1e-06,15,na,na,17.061224489795922,0.0,0.4479389301788182
OSC+1.2a,BDF,0.001,1e-06,15,na,na,17.306122448979593,0.0,0.4127102085429975
OSC+1.2a,BDF,0.001,1e-06,15,na,na,17.551020408163268,0.0,0.3915688166424032
OSC+1.2a,BDF,0.001,1e-06,15,na,na,17.795918367346946,0.0,0.3715729128917066
OSC+1.2a,BDF,0.001,1e-06,15,na,na,18.04081632653061,0.0,0.3748433951007297
OSC+1.2a,BDF,0.001,1e-06,15,na,na,18.285714285714285,0.0,0.3617432605381412
OSC+1.2a,BDF,0.001,1e-06,15,na,na,18.530612244897963,0.0,0.3720665234333489
OSC+1.2a,BDF,0.001,1e-06,15,na,na,18.77551020408164,0.0,0.3843836380675799
OSC+1.2a,BDF,0.001,1e-06,15,na,na,19.020408163265305,0.0,0.4083264535524703
OSC+1.2a,BDF,0.001,1e-06,15,na,na,19.26530612244898,0.0,0.4711584615306962
OSC+1.2a,BDF,0.001,1e-06,15,na,na,19.510204081632647,0.0,0.5318779514005513
OSC+1.2a,BDF,0.001,1e-06,15,na,na,19.755102040816325,0.0,0.6579577226822344
OSC+1.2a,BDF,0.001,1e-06,15,na,na,20.0,0.0,0.8074456110692888
OSC+1.2a,BDF,0.001,1e-06,15,na,na,1.0,0.0,0.8590517139047832
OSC+1.2a,BDF,0.001,1e-06,15,na,na,1.1428571428571428,0.0,0.8670101963969644
OSC+1.2a,BDF,0.001,1e-06,15,na,na,1.2857142857142856,0.0,0.8702249771789411
OSC+1.2a,BDF,0.001,1e-06,15,na,na,1.4285714285714286,0.0,0.8765294632985835
OSC+1.2a,BDF,0.001,1e-06,15,na,na,1.5714285714285714,0.0,0.8577383023164898
OSC+1.2a,BDF,0.001,1e-06,15,na,na,1.7142857142857142,0.0,0.8428510896555763
OSC+1.2a,BDF,0.001,1e-06,15,na,na,1.8571428571428568,0.0,0.8361820711071993
OSC+1.2a,BDF,0.001,1e-06,15,na,na,2.0,0.0,0.8452408236942341
OSC+1.2a,BDF,0.001,1e-06,15,na,na,2.142857142857143,0.0,0.8290812049361642
OSC+1.2a,BDF,0.001,1e-06,15,na,na,2.2857142857142856,0.0,0.8420977651867533
OSC+1.2a,BDF,0.001,1e-06,15,na,na,2.4285714285714284,0.0,0.8039173694835925
OSC+1.2a,BDF,0.001,1e-06,15,na,na,2.5714285714285707,0.0,0.8303267488937556
OSC+1.2a,BDF,0.001,1e-06,15,na,na,2.7142857142857144,0.0,0.8237600180447034
OSC+1.2a,BDF,0.001,1e-06,15,na,na,2.8571428571428568,0.0,0.7848514565236548
OSC+1.2a,BDF,0.001,1e-06,15,na,na,3.0,0.0,0.8200542268035848
OSC+1.2a,BDF,0.001,1e-06,15,na,na,3.1428571428571432,0.0,0.8308784120678291
OSC+1.2a,BDF,0.001,1e-06,15,na,na,3.2857142857142856,0.0,0.8065648545378592
OSC+1.2a,BDF,0.001,1e-06,15,na,na,3.4285714285714284,0.0,0.7924636741022172
OSC+1.2a,BDF,0.001,1e-06,15,na,na,3.571428571428571,0.0,0.7898113771676576
OSC+1.2a,BDF,0.001,1e-06,15,na,na,3.714285714285714,0.0,0.819220762762517
OSC+1.2a,BDF,0.001,1e-06,15,na,na,3.8571428571428568,0.0,0.8215169443831885
OSC+1.2a,BDF,0.001,1e-06,15,na,na,4.0,0.0,0.8597897988435405
OSC+1.2a,BDF,0.001,1e-06,15,na,na,4.142857142857142,0.0,0.8288012475677917
OSC+1.2a,BDF,0.001,1e-06,15,na,na,4.285714285714286,0.0,0.7645747988806241
OSC+1.2a,BDF,0.001,1e-06,15,na,na,4.428571428571429,0.0,0.7561225125175295
OSC+1.2a,BDF,0.001,1e-06,15,na,na,4.571428571428571,0.0,0.7651103621182824
OSC+1.2a,BDF,0.001,1e-06,15,na,na,4.7142857142857135,0.0,0.7860108015279309
OSC+1.2a,BDF,0.001,1e-06,15,na,na,4.857142857142857,0.0,0.8440462235357571
OSC+1.2a,BDF,0.001,1e-06,15,na,na,5.0,0.0,0.9112486659985808
OSC+1.2a,BDF,0.001,1e-06,15,na,na,5.1428571428571415,0.0,0.9326499838448116
OSC+1.2a,BDF,0.001,1e-06,15,na,na,5.285714285714286,0.0,0.9182391284866592
OSC+1.2a,BDF,0.001,1e-06,15,na,na,5.428571428571428,0.0,0.8651840937507703
OSC+1.2a,BDF,0.001,1e-06,15,na,na,5.571428571428571,0.0,0.7824062520626294
OSC+1.2a,BDF,0.001,1e-06,15,na,na,5.7142857142857135,0.0,0.7433395355116973
OSC+1.2a,BDF,0.001,1e-06,15,na,na,5.857142857142858,0.0,0.6891315732111677
OSC+1.2a,BDF,0.001,1e-06,15,na,na,6.0,0.0,0.6560241133539911
OSC+1.2a,BDF,0.001,1e-06,15,na,na,6.142857142857142,0.0,0.6639877153113446
OSC+1.2a,BDF,0.001,1e-06,15,na,na,6.2857142857142865,0.0,0.7440937146404463
OSC+1.2a,BDF,0.001,1e-06,15,na,na,6.428571428571428,0.0,0.7567297527741758
OSC+1.2a,BDF,0.001,1e-06,15,na,na,6.571428571428571,0.0,0.8569110348296703
OSC+1.2a,BDF,0.001,1e-06,15,na,na,6.7142857142857135,0.0,0.9319119123799556
OSC+1.2a,BDF,0.001,1e-06,15,na,na,6.857142857142858,0.0,0.967462191910862
OSC+1.2a,BDF,0.001,1e-06,15,na,na,7.0,0.0,0.9669512641008728
OSC+1.2a,BDF,0.001,1e-06,15,na,na,7.142857142857142,0.0,0.9459606337212776
OSC+1.2a,BDF,0.001,1e-06,15,na,na,7.2857142857142865,0.0,0.9673487709537498
OSC+1.2a,BDF,0.001,1e-06,15,na,na,7.428571428571428,0.0,0.9472236932617802
OSC+1.2a,BDF,0.001,1e-06,15,na,na,7.571428571428571,0.0,0.9431331848078732
OSC+1.2a,BDF,0.001,1e-06,15,na,na,7.7142857142857135,0.0,0.953920706609582
OSC+1.2a,BDF,0.001,1e-06,15,na,na,7.857142857142858,0.0,0.9747139879560534
OSC+1.2a,BDF,0.001,1e-06,15,na,na,8.0,0.0,0.9679739525731764
OSC+2a,BDF,0.001,1e-06,25,na,na,8.0,0.0,0.8924979294356424
OSC+2a,BDF,0.001,1e-06,25,na,na,8.244897959183673,0.0,0.904086373240518
OSC+2a,BDF,0.001,1e-06,25,na,na,8.489795918367347,0.0,0.9153457144645896
OSC+2a,BDF,0.001,1e-06,25,na,na,8.734693877551019,0.0,0.9483048879829172
OSC+2a,BDF,0.001,1e-06,25,na,na,8.979591836734693,0.0,0.9313416980549684
OSC+2a,BDF,0.001,1e-06,25,na,na,9.224489795918366,0.0,0.9508528001918216
OSC+2a,BDF,0.001,1e-06,25,na,na,9.469387755102039,0.0,0.9364877928549084
OSC+2a,BDF,0.001,1e-06,25,na,na,9.714285714285714,0.0,0.8967575471280317
OSC+2a,BDF,0.001,1e-06,25,na,na,9.959183673469388,0.0,0.91183293934446
OSC+2a,BDF,0.001,1e-06,25,na,na,10.20408163265306,0.0,0.907303541569407
OSC+2a,BDF,0.001,1e-06,25,na,na,10.448979591836736,0.0,0.9342365010644148
OSC+2a,BDF,0.001,1e-06,25,na,na,10.693877551020408,0.0,0.9036581242663372
OSC+2a,BDF,0.001,1e-06,25,na,na,10.93877551020408,0.0,0.9360462701994756
OSC+2a,BDF,0.001,1e-06,25,na,na,11.183673469387756,0.0,0.9659108053761692
OSC+2a,BDF,0.001,1e-06,25,na,na,11.428571428571427,0.0,0.9572838545301512
OSC+2a,BDF,0.001,1e-06,25,na,na,11.6734693877551,0.0,0.9700780959387982
OSC+2a,BDF,0.001,1e-06,25,na,na,11.918367346938775,0.0,0.9030312650153828
OSC+2a,BDF,0.001,1e-06,25,na,na,12.16326530612245,0.0,0.9312230421404828
OSC+2a,BDF,0.001,1e-06,25,na,na,12.408163265306122,0.0,1.0353223131098277
OSC+2a,BDF,0.001,1e-06,25,na,na,12.653061224489793,0.0,0.9651914513153436
OSC+2a,BDF,0.001,1e-06,25,na,na,12.89795918367347,0.0,1.00939135914025
OSC+2a,BDF,0.001,1e-06,25,na,na,13.142857142857142,0.0,0.9689245632266882
OSC+2a,BDF,0.001,1e-06,25,na,na,13.387755102040815,0.0,0.9867001357412886
OSC+2a,BDF,0.001,1e-06,25,na,na,13.63265306122449,0.0,0.9480110973438888
OSC+2a,BDF,0.001,1e-06,25,na,na,13.877551020408163,0.0,0.9440412268997026
OSC+2a,BDF,0.001,1e-06,25,na,na,14.122448979591837,0.0,0.9478919368432602
OSC+2a,BDF,0.001,1e-06,25,na,na,14.36734693877551,0.0,0.8937969382901041
OSC+2a,BDF,0.001,1e-06,25,na,na,14.612244897959185,0.0,0.8909382603450975
OSC+2a,BDF,0.001,1e-06,25,na,na,14.857142857142858,0.0,0.896343837605881
OSC+2a,BDF,0.001,1e-06,25,na,na,15.10204081632653,0.0,0.9185728396455604
OSC+2a,BDF,0.001,1e-06,25,na,na,15.346938775510207,0.0,0.9152946269672898
OSC+2a,BDF,0.001,1e-06,25,na,na,15.591836734693878,0.0,0.9261813333483356
OSC+2a,BDF,0.001,1e-06,25,na,na,15.83673469387755,0.0,0.9078558658297036
OSC+2a,BDF,0.001,1e-06,25,na,na,16.081632653061224,0.0,1.0640522929147336
OSC+2a,BDF,0.001,1e-06,25,na,na,16.3265306122449,0.0,0.9554154917856168
OSC+2a,BDF,0.001,1e-06,25,na,na,16.57142857142857,0.0,0.967369357812252
OSC+2a,BDF,0.001,1e-06,25,na,na,16.816326530612244,0.0,0.988179804502969
OSC+2a,BDF,0.001,1e-06,25,na,na,17.061224489795922,0.0,1.0043213448352164
OSC+2a,BDF,0.001,1e-06,25,na,na,17.306122448979593,0.0,1.0136300313250537
OSC+2a,BDF,0.001,1e-06,25,na,na,17.551020408163268,0.0,1.0484910537481198
OSC+2a,BDF,0.001,1e-06,25,na,na,17.795918367346946,0.0,1.0036737593920264
OSC+2a,BDF,0.001,1e-06,25,na,na,18.04081632653061,0.0,0.9382932197798242
OSC+2a,BDF,0.001,1e-06,25,na,na,18.285714285714285,0.0,0.931853472283853
OSC+2a,BDF,0.001,1e-06,25,na,na,18.530612244897963,0.0,0.8957972013344343
OSC+2a,BDF,0.001,1e-06,25,na,na,18.77551020408164,0.0,0.9008552384029804
OSC+2a,BDF,0.001,1e-06,25,na,na,19.020408163265305,0.0,0.8916975169505832
OSC+2a,BDF,0.001,1e-06,25,na,na,19.26530612244898,0.0,0.902501931525008
OSC+2a,BDF,0.001,1e-06,25,na,na,19.510204081632647,0.0,0.8879672066561465
OSC+2a,BDF,0.001,1e-06,25,na,na,19.755102040816325,0.0,0.8644471653137908
OSC+2a,BDF,0.001,1e-06,25,na,na,20.0,0.0,0.8560342340681021
OSC+2a,BDF,0.001,1e-06,25,na,na,1.0,0.0,0.6579012671294963
OSC+2a,BDF,0.001,1e-06,25,na,na,1.1428571428571428,0.0,0.6635574588123353
OSC+2a,BDF,0.001,1e-06,25,na,na,1.2857142857142856,0.0,0.6693751929783441
OSC+2a,BDF,0.001,1e-06,25,na,na,1.4285714285714286,0.0,0.6702115707231379
OSC+2a,BDF,0.001,1e-06,25,na,na,1.5714285714285714,0.0,0.6682164812988399
OSC+2a,BDF,0.001,1e-06,25,na,na,1.7142857142857142,0.0,0.6734330556670575
OSC+2a,BDF,0.001,1e-06,25,na,na,1.8571428571428568,0.0,0.6764682452775693
OSC+2a,BDF,0.001,1e-06,25,na,na,2.0,0.0,0.6779486136773943
OSC+2a,BDF,0.001,1e-06,25,na,na,2.142857142857143,0.0,0.6815971816481725
OSC+2a,BDF,0.001,1e-06,25,na,na,2.2857142857142856,0.0,0.6829454088481931
OSC+2a,BDF,0.001,1e-06,25,na,na,2.4285714285714284,0.0,0.6835002399515138
OSC+2a,BDF,0.001,1e-06,25,na,na,2.5714285714285707,0.0,0.6886363239891682
OSC+2a,BDF,0.001,1e-06,25,na,na,2.7142857142857144,0.0,0.6907442902916273
OSC+2a,BDF,0.001,1e-06,25,na,na,2.8571428571428568,0.0,0.6906269162217334
OSC+2a,BDF,0.001,1e-06,25,na,na,3.0,0.0,0.6958065091494992
OSC+2a,BDF,0.001,1e-06,25,na,na,3.1428571428571432,0.0,0.6984068042208179
OSC+2a,BDF,0.001,1e-06,25,na,na,3.2857142857142856,0.0,0.6991392378951896
OSC+2a,BDF,0.001,1e-06,25,na,na,3.4285714285714284,0.0,0.7046663267481479
OSC+2a,BDF,0.001,1e-06,25,na,na,3.571428571428571,0.0,0.7066854641591673
OSC+2a,BDF,0.001,1e-06,25,na,na,3.714285714285714,0.0,0.7105941702222478
OSC+2a,BDF,0.001,1e-06,25,na,na,3.8571428571428568,0.0,0.7194251058402257
OSC+2a,BDF,0.001,1e-06,25,na,na,4.0,0.0,0.7554660627526932
OSC+2a,BDF,0.001,1e-06,25,na,na,4.142857142857142,0.0,0.7289726385363109
OSC+2a,BDF,0.001,1e-06,25,na,na,4.285714285714286,0.0,0.7348737623138082
OSC+2a,BDF,0.001,1e-06,25,na,na,4.428571428571429,0.0,0.7515540432227759
OSC+2a,BDF,0.001,1e-06,25,na,na,4.571428571428571,0.0,0.7819490821866613
OSC+2a,BDF,0.001,1e-06,25,na,na,4.7142857142857135,0.0,0.7859551123430326
OSC+2a,BDF,0.001,1e-06,25,na,na,4.857142857142857,0.0,0.7965823526164987
OSC+2a,BDF,0.001,1e-06,25,na,na,5.0,0.0,0.7927473515659937
OSC+2a,BDF,0.001,1e-06,25,na,na,5.1428571428571415,0.0,0.8104341070770742
OSC+2a,BDF,0.001,1e-06,25,na,na,5.285714285714286,0.0,0.8024845923356884
OSC+2a,BDF,0.001,1e-06,25,na,na,5.428571428571428,0.0,0.8189366663760677
OSC+2a,BDF,0.001,1e-06,25,na,na,5.571428571428571,0.0,0.8087020646828824
OSC+2a,BDF,0.001,1e-06,25,na,na,5.7142857142857135,0.0,0.8321030062280168
OSC+2a,BDF,0.001,1e-06,25,na,na,5.857142857142858,0.0,0.8326259538258514
OSC+2a,BDF,0.001,1e-06,25,na,na,6.0,0.0,0.8393094386588406
OSC+2a,BDF,0.001,1e-06,25,na,na,6.142857142857142,0.0,0.8311081350554808
OSC+2a,BDF,0.001,1e-06,25,na,na,6.285714285714287,0.0,0.8472164916228158
OSC+2a,BDF,0.001,1e-06,25,na,na,6.428571428571428,0.0,0.8526949715985659
OSC+2a,BDF,0.001,1e-06,25,na,na,6.571428571428571,0.0,0.8590049474341664
OSC+2a,BDF,0.001,1e-06,25,na,na,6.7142857142857135,0.0,0.8666206424401112
OSC+2a,BDF,0.001,1e-06,25,na,na,6.857142857142858,0.0,0.8705255950619011
OSC+2a,BDF,0.001,1e-06,25,na,na,7.0,0.0,0.88201112354196
OSC+2a,BDF,0.001,1e-06,25,na,na,7.142857142857142,0.0,0.8756084250063253
OSC+2a,BDF,0.001,1e-06,25,na,na,7.2857142857142865,0.0,0.873967613984838
OSC+2a,BDF,0.001,1e-06,25,na,na,7.428571428571428,0.0,0.8738616838657194
OSC+2a,BDF,0.001,1e-06,25,na,na,7.571428571428571,0.0,0.8660963670850512
OSC+2a,BDF,0.001,1e-06,25,na,na,7.7142857142857135,0.0,0.8717913304822382
OSC+2a,BDF,0.001,1e-06,25,na,na,7.857142857142858,0.0,0.9021561642907472
OSC+2a,BDF,0.001,1e-06,25,na,na,8.0,0.0,0.8924979294356424
MG,BDF,0.001,1e-06,5,1,1,1.0,0.0,0.5125709512544236
MG,BDF,0.001,1e-06,5,1,1,1.1428571428571428,0.0,0.4256273753346229
MG,BDF,0.001,1e-06,5,1,1,1.2857142857142856,0.0,0.3580160646686961
MG,BDF,0.001,1e-06,5,1,1,1.4285714285714286,0.0,0.3781835110894405
MG,BDF,0.001,1e-06,5,1,1,1.5714285714285714,0.0,0.3874507701703324
MG,BDF,0.001,1e-06,5,1,1,1.7142857142857142,0.0,0.4089765685533089
MG,BDF,0.001,1e-06,5,1,1,1.8571428571428568,0.0,0.4518563862028829
MG,BDF,0.001,1e-06,5,1,1,2.0,0.0,0.4657969040929962
MG,BDF,0.001,1e-06,5,1,1,2.142857142857143,0.0,0.49343667638909994
MG,BDF,0.001,1e-06,5,1,1,2.2857142857142856,0.0,0.5202582879578936
MG,BDF,0.001,1e-06,5,1,1,2.4285714285714284,0.0,0.5250574643392503
MG,BDF,0.001,1e-06,5,1,1,2.5714285714285707,0.0,0.5178592011046956
MG,BDF,0.001,1e-06,5,1,1,2.7142857142857144,0.0,0.4981454898105387
MG,BDF,0.001,1e-06,5,1,1,2.8571428571428568,0.0,0.4675967081372266
MG,BDF,0.001,1e-06,5,1,1,3.0,0.0,0.4523095663042969
MG,BDF,0.001,1e-06,5,1,1,3.1428571428571432,0.0,0.4500140206239844
MG,BDF,0.001,1e-06,5,1,1,3.2857142857142856,0.0,0.4561684266128172
MG,BDF,0.001,1e-06,5,1,1,3.4285714285714284,0.0,0.4670836769361209
MG,BDF,0.001,1e-06,5,1,1,3.571428571428571,0.0,0.479236208856713
MG,BDF,0.001,1e-06,5,1,1,3.714285714285714,0.0,0.5000414269238306
MG,BDF,0.001,1e-06,5,1,1,3.8571428571428568,0.0,0.5206237184965827
MG,BDF,0.001,1e-06,5,1,1,4.0,0.0,0.5390229778130619
MG,BDF,0.001,1e-06,5,1,1,4.142857142857142,0.0,0.5541401682494593
MG,BDF,0.001,1e-06,5,1,1,4.285714285714286,0.0,0.5676766127508335
MG,BDF,0.001,1e-06,5,1,1,4.428571428571429,0.0,0.5813433379709747
MG,BDF,0.001,1e-06,5,1,1,4.571428571428571,0.0,0.5922618988556496
MG,BDF,0.001,1e-06,5,1,1,4.7142857142857135,0.0,0.6044012154915722
MG,BDF,0.001,1e-06,5,1,1,4.857142857142857,0.0,0.6135555328929418
MG,BDF,0.001,1e-06,5,1,1,5.0,0.0,0.6190465505482862
