form,rtol,a,omega,phi,N,hopping,hopping back,onsite,next onsite,NNN overtop,NNN star,NNN square
SS-p,1e-11,35.0,5.3,0.6283185307179586,51,(-0.2768234974348625+0.0009491041967958636j),(-0.2768234974520838-0.0009491042167941721j),(0.07175065670840375-1.7893670573032594e-10j),(-0.033884526280232155-1.9348584436486197e-11j),(-0.033884526280272796-1.4578805440041883e-11j),(0.06390116717738803+0.05819711587339741j),(0.06390116717897058-0.05819711578896845j)
SS-p,1e-11,35.0,5.4,0.6283185307179586,51,(-0.25912956783986935-0.00023086003996275473j),(-0.25912956785622354+0.00023086001653147004j),(0.07979224442338825-1.836259269638596e-10j),(-0.03833300444415819-2.002785916923621e-11j),(-0.03833300444414417-1.536097122204602e-11j),(0.07576380788252493+0.05376110160827586j),(0.07576380788459083-0.0537611015265443j)
SS-p,1e-11,35.0,5.5,0.6283185307179586,51,(-0.23825166976005158-0.0014664413844468621j),(-0.23825166977566992+0.0014664413575698337j),(0.08353651349927116-1.9108414156532305e-10j),(-0.04044195707188028-2.064284167002179e-11j),(-0.04044195707182587-1.58924080450908e-11j),(0.0859060475863308+0.04902124844528324j),(0.08590604758880972-0.04902124836617639j)
SS-p,1e-11,35.0,5.6,0.6283185307179586,51,(-0.2149421800652126-0.002713123895779837j),(-0.21494218008013885+0.0027131238651982303j),(0.08325632180713977-2.0166399106180677e-10j),(-0.04038103841296131-2.123189854567734e-11j),(-0.0403810384129227-1.647887517967073e-11j),(0.09442330728882203+0.0440940099915432j),(0.09442330729158173-0.0440940099153588j)
SS-p,1e-11,35.0,5.7,0.6283185307179586,51,(-0.1898308371538439-0.003926103342251089j),(-0.18983083716812485+0.0039261033067804485j),(0.07939397921086214-2.1567941876909913e-10j),(-0.03840582131274001-2.1785458508718285e-11j),(-0.03840582131277627-1.763676580852992e-11j),(0.10143461599195293+0.03907174183048231j),(0.10143461599528823-0.03907174175702689j)
SS-p,1e-11,35.0,5.8,0.6283185307179586,51,(-0.16343276083905145-0.005064858165191616j),(-0.16343276085302336+0.005064858124045807j),(0.0724876879806361-2.3286114356202425e-10j),(-0.0348180456114876-2.2326902069341404e-11j),(-0.034818045610638594-1.5499265864629684e-11j),(0.10706817167182628+0.034026152131809186j),(0.10706817167618969-0.03402615206168223j)
SS-p,1e-11,35.0,5.9,0.6283185307179586,51,(-0.13616356546927733-0.00609589455474132j),(-0.1361635654816246+0.006095894509458764j),(0.06311573029141691-2.5301222575380145e-10j),(-0.029936022277566247-2.2841292186804025e-11j),(-0.02993602227746158-2.0592011668996316e-11j),(0.11145193312748422+0.029012081365015447j),(0.11145193313088493-0.02901208130339527j)
SS-p,1e-11,35.0,6.0,0.6283185307179586,51,(-0.10835680405636379-0.006994030282000713j),(-0.1083568040683726+0.006994030227061337j),(0.051856652374371176-2.7460002501034086e-10j),(-0.02407395170809258-2.3370057201331958e-11j),(-0.024073951706873167-1.630565542334973e-11j),(0.11470807663574067+0.02407105171335458j),(0.11470807664119423-0.024071051654660454j)
SS-p,1e-11,35.0,6.1,0.6283185307179586,51,(-0.0802808709239147-0.007742615071212475j),(-0.08028087093383816+0.007742615011001231j),(0.0392624673382231-2.969299216226684e-10j),(-0.01752835373612887-2.3898951568870142e-11j),(-0.017528353736038577-1.940281295327394e-11j),(0.11695018226349223+0.01923432234479517j),(0.11695018226865316-0.019234322299173566j)
SS-p,1e-11,35.0,6.2,0.6283185307179586,51,(-0.052153881161699826-0.008333040775443274j),(-0.052153881169728085+0.008333040708227088j),(0.025841776325998416-3.179638297448606e-10j),(-0.01056982105254582-2.4330897915448037e-11j),(-0.010569821052250366-1.8402039646529485e-11j),(0.11828221149931524+0.014525373212435203j),(0.11828221150501712-0.014525373180360741j)
SS-p,1e-11,35.0,6.3,0.6283185307179586,51,(-0.02415595313540738-0.00876382242375836j),(-0.024155953140805396+0.008763822350170956j),(0.012050102931202754-3.360463502518479e-10j),(-0.0034385766029219255-2.4558064110748854e-11j),(-0.0034385766033875878-1.9895980480277216e-11j),(0.11879857249938636+0.009961842389554606j),(0.11879857250519942-0.009961842374229932j)
SS-p,1e-11,35.0,6.4,0.6283185307179586,51,(0.0035611455899481614-0.009039458349691701j),(0.0035611455870413057+0.009039458271766929j),(-0.0017147048998591547-3.484854908439826e-10j),(0.003657347332535796-2.4451083721679456e-11j),(0.0036573473325988842-1.9956066687790374e-11j),(0.11858478030312024+0.005556989191999108j),(0.11858478030928239-0.005556989194483641j)
SS-p,1e-11,35.0,6.5,0.6283185307179586,51,(0.030866749472866613-0.009169215327401848j),(0.030866749472727953+0.009169215248813341j),(-0.015113607953585047-3.5351111268974375e-10j),(0.010542177200253758-2.3946811875048976e-11j),(0.010542177200361122-2.0654363693208795e-11j),(0.11771838652981866+0.001320769659563927j),(0.1177183865359256-0.0013207696812884016j)
SS-p,1e-11,35.0,6.6,0.6283185307179586,51,(0.05764608366540868-0.009165936001516042j),(0.057646083667911636+0.009165935925058398j),(-0.027865192407603-3.508502214883552e-10j),(0.017071326510251818-2.3014803611254277e-11j),(0.017071326510991254-1.8049181751196962e-11j),(0.11626997546188726-0.002739391529423474j),(0.11626997546791497+0.002739391488663989j)
SS-p,1e-11,35.0,6.7,0.6283185307179586,51,(0.0837967016088352-0.009044929951919627j),(0.08379670161354505+0.009044929880260176j),(-0.03974297064838866-3.415906346844466e-10j),(0.02312960506661106-2.1907784048838778e-11j),(0.02312960506710402-1.9752171747156536e-11j),(0.11430410859609691-0.006618058921708206j),(0.11430410860144118+0.006618058865428402j)
SS-p,1e-11,35.0,6.8,0.6283185307179586,51,(0.10922620225171452-0.00882298418062033j),(0.10922620225876403+0.008822984114341027j),(-0.05057171495570088-3.273664056849257e-10j),(0.028628992262345013-2.0741280500783246e-11j),(0.0286289922619812-1.8382959287504837e-11j),(0.11188015644289805-0.010311412719424972j),(0.11188015644821865+0.010311412650584866j)
SS-p,1e-11,35.0,6.9,0.6283185307179586,51,(0.13385089899531738-0.008517511008467517j),(0.13385089900442732+0.00851751094461513j),(-0.0602231982328034-3.096701488985998e-10j),(0.033506163668101975-1.9596886517094477e-11j),(0.03350616366750492-1.4765677336031148e-11j),(0.10905299290922116-0.013816994845847468j),(0.10905299291479605+0.013816994758769451j)
SS-p,1e-11,35.0,7.0,0.6283185307179586,51,(0.15759516191257172-0.008145839141785224j),(0.15759516192236828+0.008145839086550765j),(-0.06861159923336746-2.895731744667618e-10j),(0.03771989809991714-1.8583999004525292e-11j),(0.0377198980998584-1.4815901599919866e-11j),(0.10587355012272276-0.017133536692477257j),(0.10587355012702872+0.01713353660427615j)
SS-p,1e-11,35.0,7.1,0.6283185307179586,51,(0.18039120457713834-0.007724645517738403j),(0.1803912045877385+0.007724645467829937j),(-0.07568875378085314-2.6930636540245523e-10j),(0.0412484525211235-1.7761380346582134e-11j),(0.04124845252118329-1.3233788785837258e-11j),(0.10238924468660289-0.02026083993298329j),(0.10238924469045135+0.020260839838901035j)
SS-p,1e-11,35.0,7.2,0.6283185307179586,51,(0.2021791334661079-0.007269520001610345j),(0.2021791334772618+0.007269519956980788j),(-0.08143938478860852-2.4915669180614053e-10j),(0.04408696706673869-1.7094781242739065e-11j),(0.04408696706671458-1.1542197109887955e-11j),(0.09864429323071007-0.0231996891370342j),(0.09864429323425938+0.023199689039912322j)
SS-p,1e-11,35.0,7.3,0.6283185307179586,51,(0.22290711970644514-0.006794651601155999j),(0.22290711971774016+0.006794651562084211j),(-0.08587641258318404-2.3077184260755779e-10j),(0.046244946640488616-1.6574747902708995e-11j),(0.046244946640517-1.1881023719142102e-11j),(0.09467993795290865-0.02595178136513255j),(0.094679937955884+0.025951781267844944j)
SS-p,1e-11,35.0,7.4,0.6283185307179586,51,(0.24253158963006544-0.00631262266751291j),(0.2425315896414335+0.006312622632772116j),(-0.08903642597813076-2.141351297668681e-10j),(0.04774385514658434-1.620958839371962e-11j),(0.047743855146569904-1.1610273924211474e-11j),(0.09053460309572224-0.028519662410207286j),(0.09053460309840357+0.028519662313035595j)
SS-p,1e-11,35.0,7.5,0.6283185307179586,51,(0.26101736185091756-0.005834296474975756j),(0.2610173618622175+0.005834296444104048j),(-0.09097537915160418-1.9928222960707842e-10j),(0.04861485094816119-1.5964671905449897e-11j),(0.04861485094814706-1.126153305622106e-11j),(0.08624400188863436-0.03090666331951476j),(0.08624400189098173+0.030906663223514676j)
SS-p,1e-11,35.0,7.6,0.6283185307179586,51,(0.2783376848736413-0.005368783235989091j),(0.2783376848848043+0.005368783208769476j),(-0.09176456664353067-1.865787177535161e-10j),(0.04889668611014773-1.5776647766667132e-11j),(0.04889668611014204-1.1335976517055116e-11j),(0.08184121113968756-0.03311683357700364j),(0.0818412111417811+0.033116833482590424j)
SS-p,1e-11,35.0,7.7,0.6283185307179586,51,(0.294474150533632-0.004923469893100801j),(0.29447415054460374+0.004923469868768848j),(-0.09148691717196367-1.7503804655705224e-10j),(0.04863378643458377-1.5702014959458716e-11j),(0.04863378643459243-1.0814496627299851e-11j),(0.0773567278527668-0.03515486949865982j),(0.0773567278546687+0.03515486940598186j)
SS-p,1e-11,35.0,7.8,0.6283185307179586,51,(0.30941647542794-0.004504099750963442j),(0.30941647543875106+0.004504099729250005j),(-0.09023363576318727-1.6592528045977772e-10j),(0.04787452397312063-1.5575265798878964e-11j),(0.04787452397310229-1.0859537828113743e-11j),(0.07281851925859958-0.03702603782252298j),(0.07281851926024697+0.037026037731633835j)
SS-p,1e-11,35.0,7.9,0.6283185307179586,51,(0.323162155086968-0.0041148891263801946j),(0.32316215509752455+0.004114889106990344j),(-0.08810121266835513-1.573733365844987e-10j),(0.046669688446264485-1.5560745647883443e-11j),(0.046669688446274143-1.0843243698179736e-11j),(0.06825207474768903-0.038736095508648746j),(0.06825207474910171+0.038736095419954486j)
SS-p,1e-11,35.0,8.0,0.6283185307179586,51,(0.33571600466796325-0.003758669505449397j),(0.3357160046782971+0.00375866948821707j),(-0.08518880688994891-1.5015913512606005e-10j),(0.045071158957043014-1.5573396696374358e-11j),(0.045071158957077834-1.092303777125176e-11j),(0.06368046554794428-0.04029120732665154j),(0.06368046554919232+0.04029120724003046j)
SS-p,1e-11,35.0,8.1,0.6283185307179586,51,(0.3470896055610446-0.0034370452105009774j),(0.3470896055711976+0.003437045194785937j),(-0.08159600244610414-1.4409436838169754e-10j),(0.043130772700086174-1.558057732219181e-11j),(0.043130772700097124-1.0660072116618049e-11j),(0.05912441563866355-0.04169786305724496j),(0.05912441563981318+0.04169786297217595j)
SS-p,1e-11,35.0,8.2,0.6283185307179586,51,(0.3573006803922007-0.0031505581271329686j),(0.35730068040212687+0.0031505581129697424j),(-0.07742092653281252-1.3864041858990817e-10j),(0.04089938319664655-1.5644193295503735e-11j),(0.040899383196635025-1.0849446896682155e-11j),(0.05460238552941427-0.042962796166593334j),(0.054602385530469574+0.042962796083539624j)
SS-p,1e-11,35.0,8.3,0.6283185307179586,51,(0.36637241973374324-0.002898852589750367j),(0.3663724197434516+0.002898852577255001j),(-0.07275871153828763-1.3400040105304711e-10j),(0.03842609715411999-1.5762427252806203e-11j),(0.03842609715411341-1.1064430990429303e-11j),(0.050130668912190084-0.04409290570007041j),(0.05013066891305396+0.0440929056190756j)
SS-p,1e-11,35.0,8.4,0.6283185307179586,51,(0.3743327829865128-0.0026808350224257482j),(0.3743327829960174+0.0026808350112437485j),(-0.06770027682999519-1.2996547588128848e-10j),(0.035757676296211724-1.5780115882529336e-11j),(0.03575767629622708-1.1456077366791016e-11j),(0.04572350117033849-0.04509518280963942j),(0.04572350117107397+0.04509518273058202j)
SS-p,1e-11,35.0,8.5,0.6283185307179586,51,(0.3812137939834758-0.002494824278479052j),(0.38121379399279726+0.002494824268628293j),(-0.062331402112626916-1.263946586282927e-10j),(0.03293808864506554-1.5948185711268585e-11j),(0.032938088645067434-1.1109171551926598e-11j),(0.04139317785755249-0.04597664312435268j),(0.041393177858250384+0.045976643046706366j)
SS-p,1e-11,35.0,8.6,0.6283185307179586,51,(0.3870508491114085-0.0023386898589128347j),(0.3870508491205373+0.0023386898501283337j),(-0.05673206135376312-1.233185532856229e-10j),(0.030008192552336072-1.6031061086119984e-11j),(0.03000819255234516-1.1326776050313049e-11j),(0.03715018088910254-0.046744265755739j),(0.0371501808896647+0.04674426567980622j)
SS-p,1e-11,35.0,8.7,0.6283185307179586,51,(0.39188205261656883-0.002209976234216565j),(0.3918820526255319+0.002209976226648258j),(-0.05097598505791366-1.2066600496574154e-10j),(0.02700553638565146-1.615644293534957e-11j),(0.027005536385656358-1.1644766336264115e-11j),(0.03300330991169448-0.047404939455263605j),(0.033003309912188444+0.04740493938106195j)
SS-p,1e-11,35.0,8.8,0.6283185307179586,51,(0.39574759056560693-0.002106012373508548j),(0.395747590574407+0.0021060123666881148j),(-0.04513041866094636-1.1843312788806237e-10j),(0.02396425692305833-1.6355746170936782e-11j),(0.023964256923045074-1.169213361827721e-11j),(0.028959816352899403-0.04796541613016392j),(0.028959816353277143+0.04796541605739189j)
SS-p,1e-11,35.0,8.9,0.6283185307179586,51,(0.398689151831944-0.0020240062894367195j),(0.39868915184059506+0.002024006283231433j),(-0.03925604574551256-1.1637743546621948e-10j),(0.02091506017434326-1.6426662542718897e-11j),(0.020915060174333894-1.19197794166673e-11j),(0.02502553779201826-0.04843227170261884j),(0.025025537792341918+0.04843227163131135j)
SS-p,1e-11,35.0,9.0,0.6283185307179586,51,(0.40074940155970373-0.0019611249624630622j),(0.40074940156826777+0.0019611249567871025j),(-0.03340704668656474-1.1487689965949954e-10j),(0.01788526942450875-1.6634444490998674e-11j),(0.017885269424519748-1.1779866494330122e-11j),(0.02120503050060668-0.04881187402531461j),(0.021205030500807343+0.04881187395503148j)
SS-p,1e-11,35.0,9.1,0.6283185307179586,51,(0.4019715101293921-0.0019145604073100286j),(0.401971510137807+0.0019145604022574036j),(-0.027631265516406912-1.1346569343817503e-10j),(0.01489892653298071-1.6788287711282186e-11j),(0.014898926532956948-1.2079716128885788e-11j),(0.017501698396221805-0.04911035748900599j),(0.017501698396352156+0.04911035742011963j)
SS-p,1e-11,35.0,9.2,0.6283185307179586,51,(0.4023987384424296-0.0018815829189949562j),(0.4023987384507318+0.0018815829143624951j),(-0.021970460685226553-1.1228663311657616e-10j),(0.011976934056343947-1.6896503461981366e-11j),(0.011976934056369608-1.2159212683059788e-11j),(0.01391791686000486-0.04933360377621218j),(0.013917916860085762+0.04933360370841511j)
SS-p,1e-11,35.0,9.3,0.6283185307179586,51,(0.4020740787442294-0.0018595827067134085j),(0.4020740787523851+0.0018595827029311285j),(-0.016460618139882033-1.1128030961982116e-10j),(0.009137227253529974-1.7154694752855855e-11j),(0.009137227253502734-1.2654096174147296e-11j),(0.010455150268847267-0.049487228207475864j),(0.010455150268863136+0.049487228141232714j)
SS-p,1e-11,35.0,9.4,0.6283185307179586,51,(0.40103994876441074-0.0018461012256004439j),(0.4010399487724965+0.0018461012221965556j),(-0.011132308072832553-1.1059635499077736e-10j),(0.006394966538153541-1.7277443825531296e-11j),(0.006394966538143636-1.2897856299817988e-11j),(0.007114062466623303-0.04957657101807562j),(0.00711406246654132+0.04957657095290226j)
SS-p,1e-11,35.0,9.5,0.6283185307179586,51,(0.3993379360687538-0.0018388535144256146j),(0.3993379360768127+0.001838853511319516j),(-0.006011069575613589-1.1025957967827904e-10j),(0.003762742485549954-1.7419334129142158e-11j),(0.003762742485569421-1.254808464140048e-11j),(0.00389461953461593-0.049606692956011264j),(0.003894619534495769+0.0496066928912395j)
SS-p,1e-11,35.0,9.6,0.6283185307179586,51,(0.3970085888201442-0.0018357428259348219j),(0.39700858882809414+0.0018357428228668038j),(-0.0011178100288639107-1.099058565511013e-10j),(0.0012507867980268428-1.754456313159991e-11j),(0.0012507867979959023-1.3038443595177413e-11j),(0.0007961846334066068-0.04958237456273244j),(0.0007961846332416207+0.04958237449912277j)
SS-p,1e-11,35.0,9.7,0.6283185307179586,51,(0.394091248788402-0.0018348687717827106j),(0.3940912487962988+0.0018348687696294053j),(0.0035307914573571362-1.0983262476588207e-10j),(-0.0011328160472436725-1.7739608679646997e-11j),(-0.0011328160472496955-1.3088133186747898e-11j),(-0.0021823952344754427-0.04950811857550314j),(-0.0021823952347017825+0.04950811851262377j)
SS-p,1e-11,35.0,9.8,0.6283185307179586,51,(0.3906239222129743-0.0018345301084129462j),(0.39062392222088144+0.00183453010628426j),(0.007921885081062292-1.0997582575514309e-10j),(-0.003381920682162625-1.7821586606271122e-11j),(-0.0033819206821647935-1.3071161407233697e-11j),(-0.005042710361372823-0.04938815486129401j),(-0.005042710361691478+0.049388154798911794j)
SS-p,1e-11,35.0,9.9,0.6283185307179586,51,(0.38664318419080435-0.0018332231778926678j),(0.3866431841986664+0.001833223176262222j),(0.012046062457826766-1.1012364718038237e-10j),(-0.0054921194367374415-1.803700160182072e-11j),(-0.005492119436708829-1.3366285256738898e-11j),(-0.007786717270508312-0.049226447410173964j),(-0.0077867172709069+0.049226447348699076j)
SS-p,1e-11,35.0,10.0,0.6283185307179586,51,(0.3821841123134586-0.0018296369225154485j),(0.382184112321209+0.0018296369209871155j),(0.015896984692448123-1.101829981420277e-10j),(-0.007460550033387112-1.8203825789405345e-11j),(-0.0074605500334146944-1.3694097053499833e-11j),(-0.010416674982192089-0.04902670294138005j),(-0.010416674982553716+0.04902670288093641j)
SS-p,1e-11,35.0,10.1,0.6283185307179586,51,(0.37728024553931505-0.0018226452568811669j),(0.3772802455470993+0.0018226452557585093j),(0.019471029988478925-1.1082506787274404e-10j),(-0.009285714019124697-1.8252875582694083e-11j),(-0.009285714019110698-1.3780596239629116e-11j),(-0.012935088308597978-0.048792380710570245j),(-0.012935088309072203+0.04879238065049633j)
SS-p,1e-11,35.0,10.2,0.6283185307179586,51,(0.37196356454701596-0.0018112974902333712j),(0.37196356455484997+0.0018112974893482459j),(0.02276696306428397-1.1163088682597522e-10j),(-0.010967307014843523-1.8389107799756543e-11j),(-0.010967307014884187-1.3649406433808685e-11j),(-0.015344657676424185-0.048526703186009074j),(-0.015344657676859608+0.04852670312616795j)
